
==================================================
Starting Trial 0
Parameters: batch_size=8, lr=0.000018, epochs=30, weight_decay=0.000002, dropout=0.39
==================================================

Fold 1/5
  Epoch 30/30 | Train Loss: 1.4925, Acc: 0.3707, F1: 0.3318 | Val Loss: 1.7404, Acc: 0.2433, F1: 0.1209
  Fold 2 best validation F1 score: 0.1904

Fold 3/5
  Epoch 01/30 | Train Loss: 1.6101, Acc: 0.2313, F1: 0.2007 | Val Loss: 1.6471, Acc: 0.2654, F1: 0.1576
  Epoch 02/30 | Train Loss: 1.5997, Acc: 0.2353, F1: 0.2061 | Val Loss: 1.7794, Acc: 0.2543, F1: 0.1379
  Epoch 03/30 | Train Loss: 1.5803, Acc: 0.2732, F1: 0.2483 | Val Loss: 1.9094, Acc: 0.2306, F1: 0.0865
  Epoch 04/30 | Train Loss: 1.5748, Acc: 0.2677, F1: 0.2333 | Val Loss: 2.0029, Acc: 0.2306, F1: 0.0865
  Epoch 05/30 | Train Loss: 1.5641, Acc: 0.2937, F1: 0.2609 | Val Loss: 2.0781, Acc: 0.2306, F1: 0.0865
  Epoch 06/30 | Train Loss: 1.5554, Acc: 0.2985, F1: 0.2644 | Val Loss: 2.1534, Acc: 0.2306, F1: 0.0865
  Epoch 07/30 | Train Loss: 1.5508, Acc: 0.3146, F1: 0.2832 | Val Loss: 2.2474, Acc: 0.2306, F1: 0.0865
  Epoch 08/30 | Train Loss: 1.5530, Acc: 0.3071, F1: 0.2713 | Val Loss: 2.2888, Acc: 0.2306, F1: 0.0865
  Epoch 09/30 | Train Loss: 1.5455, Acc: 0.3131, F1: 0.2775 | Val Loss: 2.2210, Acc: 0.2306, F1: 0.0865
  Epoch 10/30 | Train Loss: 1.5355, Acc: 0.3150, F1: 0.2758 | Val Loss: 2.2842, Acc: 0.2306, F1: 0.0865
  Epoch 11/30 | Train Loss: 1.5429, Acc: 0.3060, F1: 0.2701 | Val Loss: 2.3012, Acc: 0.2306, F1: 0.0865
  Epoch 12/30 | Train Loss: 1.5355, Acc: 0.3194, F1: 0.2801 | Val Loss: 2.3037, Acc: 0.2306, F1: 0.0865
  Epoch 13/30 | Train Loss: 1.5255, Acc: 0.3304, F1: 0.2951 | Val Loss: 2.2831, Acc: 0.2306, F1: 0.0865
  Epoch 14/30 | Train Loss: 1.5260, Acc: 0.3344, F1: 0.2960 | Val Loss: 2.3293, Acc: 0.2306, F1: 0.0865
  Epoch 15/30 | Train Loss: 1.5343, Acc: 0.3277, F1: 0.2898 | Val Loss: 2.3038, Acc: 0.2306, F1: 0.0865
  Epoch 16/30 | Train Loss: 1.5134, Acc: 0.3494, F1: 0.3114 | Val Loss: 2.2945, Acc: 0.2306, F1: 0.0865
  Epoch 17/30 | Train Loss: 1.5236, Acc: 0.3344, F1: 0.2937 | Val Loss: 2.2826, Acc: 0.2306, F1: 0.0865
  Epoch 18/30 | Train Loss: 1.5200, Acc: 0.3439, F1: 0.3068 | Val Loss: 2.2424, Acc: 0.2306, F1: 0.0865
  Epoch 19/30 | Train Loss: 1.5113, Acc: 0.3537, F1: 0.3171 | Val Loss: 2.2613, Acc: 0.2306, F1: 0.0865
  Epoch 20/30 | Train Loss: 1.5129, Acc: 0.3423, F1: 0.3033 | Val Loss: 2.2541, Acc: 0.2306, F1: 0.0865
  Epoch 21/30 | Train Loss: 1.5090, Acc: 0.3522, F1: 0.3122 | Val Loss: 2.2897, Acc: 0.2306, F1: 0.0865
  Epoch 22/30 | Train Loss: 1.5055, Acc: 0.3593, F1: 0.3206 | Val Loss: 2.2588, Acc: 0.2306, F1: 0.0865
  Epoch 23/30 | Train Loss: 1.5026, Acc: 0.3597, F1: 0.3193 | Val Loss: 2.2183, Acc: 0.2306, F1: 0.0865
  Epoch 24/30 | Train Loss: 1.4950, Acc: 0.3672, F1: 0.3242 | Val Loss: 2.2282, Acc: 0.2291, F1: 0.0860
  Epoch 25/30 | Train Loss: 1.5008, Acc: 0.3652, F1: 0.3239 | Val Loss: 2.2164, Acc: 0.2306, F1: 0.0865
  Epoch 26/30 | Train Loss: 1.4914, Acc: 0.3758, F1: 0.3310 | Val Loss: 2.1805, Acc: 0.2291, F1: 0.0861
  Epoch 27/30 | Train Loss: 1.4981, Acc: 0.3624, F1: 0.3189 | Val Loss: 2.1743, Acc: 0.2291, F1: 0.0861
  Epoch 28/30 | Train Loss: 1.4844, Acc: 0.3869, F1: 0.3426 | Val Loss: 2.1633, Acc: 0.2291, F1: 0.0860
  Epoch 29/30 | Train Loss: 1.4858, Acc: 0.3810, F1: 0.3371 | Val Loss: 2.1408, Acc: 0.2291, F1: 0.0863
  Epoch 30/30 | Train Loss: 1.4832, Acc: 0.3778, F1: 0.3325 | Val Loss: 2.1484, Acc: 0.2306, F1: 0.0898
  Fold 3 best validation F1 score: 0.1576

Fold 4/5
  Epoch 01/30 | Train Loss: 1.6330, Acc: 0.1824, F1: 0.1377 | Val Loss: 1.6011, Acc: 0.2196, F1: 0.1001
  Epoch 02/30 | Train Loss: 1.6156, Acc: 0.2073, F1: 0.1966 | Val Loss: 1.6382, Acc: 0.2449, F1: 0.1541
  Epoch 03/30 | Train Loss: 1.5883, Acc: 0.2550, F1: 0.2472 | Val Loss: 1.7007, Acc: 0.2559, F1: 0.1606
  Epoch 04/30 | Train Loss: 1.5825, Acc: 0.2669, F1: 0.2473 | Val Loss: 1.7755, Acc: 0.2480, F1: 0.1501
  Epoch 05/30 | Train Loss: 1.5859, Acc: 0.2657, F1: 0.2375 | Val Loss: 1.8415, Acc: 0.2559, F1: 0.1548
  Epoch 06/30 | Train Loss: 1.5732, Acc: 0.2835, F1: 0.2518 | Val Loss: 1.8662, Acc: 0.2717, F1: 0.1702
  Epoch 07/30 | Train Loss: 1.5681, Acc: 0.2969, F1: 0.2629 | Val Loss: 1.8772, Acc: 0.2670, F1: 0.1647
  Epoch 08/30 | Train Loss: 1.5673, Acc: 0.2917, F1: 0.2579 | Val Loss: 1.9039, Acc: 0.2844, F1: 0.1824
  Epoch 09/30 | Train Loss: 1.5639, Acc: 0.2933, F1: 0.2607 | Val Loss: 1.9204, Acc: 0.2844, F1: 0.1794
  Epoch 10/30 | Train Loss: 1.5691, Acc: 0.2850, F1: 0.2486 | Val Loss: 1.9308, Acc: 0.2844, F1: 0.1810
  Epoch 11/30 | Train Loss: 1.5675, Acc: 0.2985, F1: 0.2596 | Val Loss: 1.9139, Acc: 0.2891, F1: 0.1820
  Epoch 12/30 | Train Loss: 1.5613, Acc: 0.3040, F1: 0.2674 | Val Loss: 1.8968, Acc: 0.2986, F1: 0.1915
  Epoch 13/30 | Train Loss: 1.5594, Acc: 0.3083, F1: 0.2704 | Val Loss: 1.8993, Acc: 0.2875, F1: 0.1816
  Epoch 14/30 | Train Loss: 1.5541, Acc: 0.2925, F1: 0.2547 | Val Loss: 1.8996, Acc: 0.3033, F1: 0.1946
  Epoch 15/30 | Train Loss: 1.5542, Acc: 0.2929, F1: 0.2555 | Val Loss: 1.8924, Acc: 0.2938, F1: 0.1882
  Epoch 16/30 | Train Loss: 1.5518, Acc: 0.3048, F1: 0.2643 | Val Loss: 1.8828, Acc: 0.2986, F1: 0.1910
  Epoch 17/30 | Train Loss: 1.5435, Acc: 0.3190, F1: 0.2802 | Val Loss: 1.8788, Acc: 0.3017, F1: 0.1912
  Epoch 18/30 | Train Loss: 1.5459, Acc: 0.3182, F1: 0.2832 | Val Loss: 1.8764, Acc: 0.3049, F1: 0.1953
  Epoch 19/30 | Train Loss: 1.5471, Acc: 0.3206, F1: 0.2836 | Val Loss: 1.8671, Acc: 0.2907, F1: 0.1797
  Epoch 20/30 | Train Loss: 1.5405, Acc: 0.3300, F1: 0.2936 | Val Loss: 1.8150, Acc: 0.3033, F1: 0.1907
  Epoch 21/30 | Train Loss: 1.5408, Acc: 0.3194, F1: 0.2814 | Val Loss: 1.8096, Acc: 0.2859, F1: 0.1757
  Epoch 22/30 | Train Loss: 1.5343, Acc: 0.3300, F1: 0.2879 | Val Loss: 1.7926, Acc: 0.2844, F1: 0.1746
  Epoch 23/30 | Train Loss: 1.5368, Acc: 0.3371, F1: 0.2989 | Val Loss: 1.7965, Acc: 0.2543, F1: 0.1405
  Epoch 24/30 | Train Loss: 1.5289, Acc: 0.3427, F1: 0.2975 | Val Loss: 1.7786, Acc: 0.2449, F1: 0.1208
